what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467419581
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1778467419589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467427151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467449109
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778467449113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467451145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467453121
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778467453256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467457376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467457508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467458058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467458166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467459886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467493274
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778467494720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467509524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467512867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467520486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467521155
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1778467522416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1778467525227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1778467525954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467526278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467543205
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778467544123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467546140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467546647
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778467547856
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778467548960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467550367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467550999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467551416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467570357
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778467571321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467575623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467663324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467663353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467703533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467705223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467705866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467706254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467710897
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778467711660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467714223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467714869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467719262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467722698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467724399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467728015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467730424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467731101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467732850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467742866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467754061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467758984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467761060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467766323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467768307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467768950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467771590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467774675
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1778467775635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1778467779118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1778467779757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467780105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467781955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467784386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467794703
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778467796854
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778467798720
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778467798770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467799456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467803500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467813124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467831304
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778467832410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467839935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467888174
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778467919677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467927502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467984906
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778467986504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467988969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467991649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467993108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467994998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467996714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467998833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778467999430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468000055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468001365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468002854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468010553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468014053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468016387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468018917
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1778468031552
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1778468031590
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778468033812
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778468038785
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1778468044201
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778468047025
closed,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1778468047036
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778468049322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468050961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468053738
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778468054158
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778468055788
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778468056757
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778468058695
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1778468064161
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778468065931
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1778468068733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1778468072859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468074496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468080487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1778468080496
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778468082214
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778468085859
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1778468086839
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778468087325
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778468089347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468099281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468101589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468102933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778468103529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470220110
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778470221561
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1778470222915
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1778470222917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470224640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470225556
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1778470233090
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1778470234743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470234826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470254824
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1778470254833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470259169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470260045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470266132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470275301
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1778470275312
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778470276480
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1778470276638
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1778470276652
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778470285571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470288991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470290730
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778470290734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470291620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470296013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470297721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470391259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470396016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470396910
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1778470397187
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778470398367
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778470398589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470399952
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778470402640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470414386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470416374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470433316
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778470434750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470436755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470437633
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1778470437893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470438573
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778470439101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470439319
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778470439321
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778470443435
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778470465751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1778470482149
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778470483366
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778470486874
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778470488168
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778470490994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470493277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470494165
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1778470494429
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778470495581
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778470495780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470496157
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778470499930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470510739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470512394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470514983
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778470515944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470518015
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1778470519458
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778470520693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470520935
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778470520940
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778470525027
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1778470855156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470857861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470859281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470862697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470864864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470866410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470873142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470873413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470876135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470877341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470880512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778470882005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778471054664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778471057476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778471059486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1778471061312
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778471064929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778471065382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778471084795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778471085579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472229124
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778472230577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472233072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472234691
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1778472234946
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778472236026
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1778472236246
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1778472240254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472241432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472243473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472246492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472277620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472278532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472288087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472288678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472292048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472292438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472297032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472297590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472319327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472319963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472457824
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1778472459053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472462318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1778472463199
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1778472463458
